0,-0.50
0,-0.51
0,0.16
0,1.41
0,1.62
0,-0.28
0,-2.77
0,-3.19
0,-0.49
0,3.74
0,5.85
0,4.52
0,0.41
0,-5.35
0,-7.78
0,-6.38
0,-1.70
0,4.72
0,10.51
0,10.10
0,6.01
0,0.27
0,-5.68
0,-8.76
0,-7.61
0,-2.96
0,3.43
0,9.38
0,9.60
0,6.63
0,0.57
0,-5.20
0,-8.77
0,-6.95
0,-2.58
0,3.80
0,9.86
0,9.54
0,5.88
0,-0.33
0,-5.93
0,-8.25
0,-4.96
0,1.98
0,7.92
0,9.75
0,5.88
0,-0.10
0,-6.55
0,-8.38
0,-6.31
0,-0.53
0,6.00
0,9.61
0,7.68
0,2.83
0,-4.16
0,-8.31
0,-8.54
0,-3.19
0,3.77
0,9.81
0,9.35
0,4.87
0,-1.66
0,-6.88
0,-8.33
0,-2.97
0,3.22
0,9.54
0,9.59
0,5.36
0,-1.35
0,-7.25
0,-8.30
0,-4.46
0,1.85
0,8.85
0,9.63
0,5.78
0,-0.88
0,-6.45
0,-7.95
0,-4.32
0,2.26
0,8.86
0,9.58
0,5.23
0,-1.41
0,-8.16
0,-8.39
0,-3.74
0,2.37
0,9.62
0,8.80
0,4.24
0,-2.54
0,-8.53
0,-8.11
0,-6.31
0,0.33
0,6.90
0,10.03
0,7.11
0,0.94
0,-5.83
0,-8.85
0,-8.34
0,-3.25
0,3.48
0,9.84
0,9.40
0,4.65
0,-2.11
0,-7.93
0,-8.42
0,-4.68
0,1.95
0,8.70
0,9.33
0,5.28
0,-1.82
0,-7.96
0,-8.70
0,-4.69
0,2.61
0,9.56
0,9.51
0,5.44
0,-1.39
0,-7.38
0,-8.60
0,-5.81
0,0.83
0,7.55
0,9.28
0,5.16
0,-1.23
0,-7.58
0,-8.53
0,-6.20
0,0.14
0,6.91
0,9.20
0,6.73
0,0.98
0,-5.38
0,-9.02
0,-7.93
0,-3.16
0,3.62
0,9.57
0,9.39
0,6.07
0,-0.71
0,-6.75
0,-9.05
0,-6.50
0,-0.73
0,6.16
0,9.54
0,7.85
0,2.82
0,-4.12
0,-8.89
0,-9.10
0,-5.79
0,0.62
0,6.31
0,9.13
0,5.55
0,-0.91
0,-6.82
0,-9.29
0,-5.25
0,0.31
0,6.58
0,9.25
0,6.36
0,0.62
0,-5.78
0,-9.18
0,-6.69
0,-1.14
0,5.35
0,9.27
0,9.72
0,3.86
0,-2.79
0,-8.64
0,-9.85
0,-5.67
0,1.13
0,7.42
0,9.28
0,6.11
0,0.04
0,-6.33
0,-9.32
0,-6.48
0,-0.43
