0.00,-0.14
0.00,-0.13
0.00,1.84
0.00,2.64
0.00,1.60
0.00,-0.45
0.00,-1.63
0.00,-1.52
0.00,-0.01
0.00,1.48
0.00,1.86
0.00,1.42
0.00,0.65
0.00,-0.36
0.00,-0.50
0.00,0.17
0.00,0.70
0.00,0.46
0.00,0.81
0.00,1.01
0.00,0.08
0.00,-0.03
0.00,-0.15
0.00,-0.35
0.00,-0.03
0.00,0.56
0.00,0.69
0.00,0.48
0.00,0.35
0.00,0.55
0.00,0.74
0.00,0.32
0.00,-0.03
-90.00,-0.45
-90.00,-1.02
-90.00,-3.46
-90.00,-8.65
-90.00,-15.30
-90.00,-22.43
-90.00,-29.59
-90.00,-36.73
-90.00,-43.98
-90.00,-51.27
-90.00,-58.55
-90.00,-65.70
-90.00,-72.48
-90.00,-79.42
-90.00,-86.22
-90.00,-92.50
-90.00,-96.43
-90.00,-95.86
-90.00,-92.39
-90.00,-87.83
-90.00,-84.62
-90.00,-84.84
-90.00,-87.30
-90.00,-90.67
-90.00,-92.64
-90.00,-92.12
-90.00,-90.08
-90.00,-87.90
-90.00,-86.71
-90.00,-87.58
-90.00,-89.71
-90.00,-91.25
-90.00,-91.49
-90.00,-90.33
-90.00,-88.47
-90.00,-87.95
-90.00,-88.75
-90.00,-89.77
-90.00,-90.72
-90.00,-90.82
-90.00,-90.10
-90.00,-89.20
-90.00,-88.74
-90.00,-88.80
-90.00,-88.78
-90.00,-89.28
-90.00,-89.61
-90.00,-90.21
-90.00,-90.42
-90.00,-90.18
-90.00,-89.23
-180.00,-88.44
-180.00,-88.55
-180.00,-92.00
-180.00,-97.34
-180.00,-104.46
-180.00,-111.68
-180.00,-118.34
-180.00,-126.02
-180.00,-133.02
-180.00,-139.94
-180.00,-147.36
-180.00,-154.32
-180.00,-161.26
-180.00,-168.15
-180.00,-175.48
-180.00,-182.12
-180.00,-185.66
-180.00,-185.79
-180.00,-183.45
-180.00,-179.03
-180.00,-175.06
-180.00,-173.91
-180.00,-175.33
-180.00,-178.32
-180.00,-181.99
-180.00,-184.01
-180.00,-182.67
-180.00,-179.20
-180.00,-176.37
-180.00,-175.48
-180.00,-177.04
-180.00,-179.76
-180.00,-182.99
-180.00,-183.42
-180.00,-181.43
-180.00,-178.67
-180.00,-176.45
-180.00,-176.48
-90.00,-177.74
-90.00,-179.82
-90.00,-177.42
-90.00,-172.40
-90.00,-165.57
-90.00,-158.12
-90.00,-150.28
-90.00,-142.12
-90.00,-134.66
-90.00,-126.99
-90.00,-118.79
-90.00,-110.85
-90.00,-103.26
-90.00,-95.82
-90.00,-88.27
-90.00,-82.51
-90.00,-80.96
-90.00,-82.80
-90.00,-86.42
-90.00,-91.64
-90.00,-94.93
-90.00,-95.71
-90.00,-92.71
-90.00,-88.49
-90.00,-86.16
-90.00,-86.12
-90.00,-87.79
-90.00,-91.10
-90.00,-92.99
-90.00,-93.06
-90.00,-91.31
-90.00,-88.77
-90.00,-86.96
-90.00,-87.04
-90.00,-88.84
-90.00,-91.37
-90.00,-92.72
-90.00,-91.94
-90.00,-89.72
-90.00,-87.01
-90.00,-86.55
0.00,-88.26
0.00,-90.20
0.00,-88.19
0.00,-83.38
0.00,-76.51
0.00,-69.74
0.00,-62.46
0.00,-54.71
0.00,-47.28
0.00,-39.59
0.00,-32.40
0.00,-24.79
0.00,-16.94
0.00,-8.55
0.00,-0.97
0.00,6.15
0.00,8.53
0.00,6.56
0.00,2.06
0.00,-3.34
0.00,-6.93
0.00,-6.29
0.00,-2.22
0.00,2.47
0.00,4.68
0.00,3.84
0.00,0.49
0.00,-3.31
0.00,-4.87
0.00,-3.09
0.00,0.16
0.00,2.92
0.00,3.70
0.00,2.16
0.00,-0.94
0.00,-3.89
0.00,-3.73
0.00,-1.69
0.00,1.44
0.00,3.48
0.00,3.13
0.00,0.72
0.00,-2.22
-90.00,-3.06
-90.00,-2.79
-90.00,-6.38
-90.00,-12.07
-90.00,-19.24
-90.00,-26.84
-90.00,-34.73
-90.00,-42.44
-90.00,-51.60
-90.00,-59.53
-90.00,-66.78
-90.00,-74.41
-90.00,-81.73
-90.00,-89.17
-90.00,-96.38
-90.00,-98.18
-90.00,-94.87
-90.00,-89.22
-90.00,-84.65
-90.00,-83.61
-90.00,-85.51
-90.00,-89.43
-90.00,-93.60
-90.00,-94.64
-90.00,-91.82
-90.00,-87.88
-90.00,-85.62
-90.00,-85.10
-90.00,-87.52
-90.00,-91.86
-90.00,-94.18
-90.00,-93.03
-90.00,-89.93
-90.00,-86.46
-90.00,-86.50
-90.00,-88.94
-90.00,-91.72
-90.00,-87.01
-90.00,-90.55
0.00,-87.55
0.00,-80.03
0.00,-70.93
0.00,-63.56
0.00,-55.81
0.00,-48.19
0.00,-40.45
0.00,-32.22
0.00,-23.88
0.00,-16.35
0.00,-8.09
0.00,0.33
0.00,7.40
0.00,9.69
0.00,8.39
0.00,3.84
0.00,-1.70
0.00,-5.67
0.00,-6.69
0.00,-3.24
0.00,1.36
0.00,4.62
0.00,5.34
0.00,3.12
0.00,-0.73
0.00,-3.97
0.00,-4.75
0.00,-2.83
0.00,0.96
0.00,4.32
0.00,4.61
0.00,2.49
0.00,-1.16
0.00,-3.88
0.00,-3.91
0.00,-2.14
0.00,1.34
0.00,3.92
0.00,3.66
0.00,1.32
0.00,-1.82
0.00,-3.52
0.00,-2.81
0.00,-0.53
0.00,2.59
0.00,3.75
0.00,2.23
0.00,-0.28
0.00,-2.29
0.00,-2.02
0.00,-0.22
0.00,1.79
0.00,2.19
0.00,1.45
0.00,-1.07
0.00,-2.57
0.00,-1.79
0.00,0.11
0.00,1.83
0.00,2.29
0.00,0.94
0.00,-1.01
0.00,-1.82
0.00,-1.17
0.00,-0.06
0.00,1.00
0.00,1.69
0.00,1.18
0.00,0.23
0.00,-1.20
0.00,-1.70
0.00,-1.41
0.00,0.30
0.00,1.65
0.00,1.69
0.00,0.90
0.00,-0.33
0.00,-2.06
0.00,-1.85
0.00,-0.79
0.00,0.45
0.00,1.34
0.00,-0.06
90.00,-1.77
90.00,-1.96
90.00,-0.77
90.00,4.01
90.00,7.50
90.00,8.30
90.00,4.16
