0,0.17
0,0.17
0,0.37
0,0.29
0,0.36
0,0.88
0,0.60
0,0.55
0,-0.40
0,-0.76
0,-0.65
0,0.15
0,1.21
0,1.54
0,1.22
0,-0.23
0,-0.99
0,-0.89
0,0.18
0,1.39
0,1.74
0,1.13
0,-0.47
0,-1.61
0,-1.58
0,0.34
0,2.98
0,4.01
0,2.55
0,-0.99
0,-4.64
0,-5.20
0,-1.81
0,4.06
0,8.73
0,8.43
0,3.64
0,-3.79
0,-8.92
0,-9.02
0,-4.47
0,2.90
0,10.30
0,11.75
0,9.07
0,2.17
0,-4.76
0,-10.21
0,-10.06
0,-5.65
0,0.62
0,8.01
0,10.71
0,8.02
0,1.89
0,-5.32
0,-9.62
0,-8.52
0,-2.46
0,4.62
0,11.99
0,12.18
0,7.59
0,0.73
0,-5.60
0,-8.99
0,-7.08
0,-2.04
0,5.29
0,10.30
0,10.45
0,6.52
0,-0.68
0,-7.53
0,-9.85
0,-6.86
0,-0.55
0,6.85
0,10.79
0,8.83
0,3.68
0,-3.63
0,-9.56
0,-9.90
0,-5.28
0,1.79
0,8.79
0,10.51
0,7.64
0,1.55
0,-4.76
0,-9.00
0,-7.67
0,-2.69
0,4.89
0,11.84
0,12.43
0,8.40
0,1.71
0,-5.96
0,-10.28
0,-8.76
0,-3.51
0,3.87
0,10.84
0,11.13
0,7.37
0,0.35
0,-6.86
0,-9.62
0,-6.72
0,0.13
0,7.79
0,10.67
0,8.49
0,2.89
0,-4.23
0,-10.71
0,-10.88
0,-7.28
0,-0.15
0,7.32
0,11.12
0,9.08
0,2.81
0,-4.10
0,-10.55
0,-11.03
0,-6.53
0,0.38
0,7.54
0,9.69
0,7.65
0,1.95
0,-5.04
0,-11.75
0,-11.45
0,-5.74
0,1.08
0,8.27
0,11.35
0,8.97
0,3.66
0,-3.35
0,-8.49
0,-9.13
0,-5.01
0,2.46
0,10.11
0,11.54
0,8.15
0,1.82
0,-4.58
0,-9.34
0,-8.54
0,-3.99
0,3.68
0,11.25
0,12.51
0,8.63
0,2.26
0,-4.97
0,-12.24
0,-12.29
0,-7.77
0,-0.05
0,7.34
0,10.44
0,8.80
0,3.57
0,-3.48
0,-9.29
0,-9.36
0,-4.97
0,2.26
0,9.68
0,11.12
0,8.37
0,2.76
0,-4.73
0,-9.54
0,-9.05
0,-4.39
0,2.81
0,9.78
0,10.94
0,7.46
0,1.23
0,-5.59
0,-9.39
0,-8.33
0,-2.90
0,4.32
0,10.67
0,11.89
0,7.99
0,0.59
0,-5.54
0,-8.48
0,-6.14
0,-0.42
